wt,image_id,time,style,gender,survey_id
W,15766,00,metrosexual,M,137544
W,13068,80,powersuit,W,126041
W,02237,10,sportivecasual,W,132083
W,10321,00,cityglam,W,130801
W,16170,70,hippie,M,135395
W,08791,80,bodyconscious,W,004251
W,06148,50,ivy,M,118428
W,09154,50,ivy,M,155030
W,28849,70,hippie,M,187310
W,02057,60,minimal,W,110966
W,13696,90,kitsch,W,110986
W,22790,70,disco,W,154020
W,14173,90,kitsch,W,129457
W,05580,10,sportivecasual,W,005349
W,18422,50,classic,W,229972
W,00474,60,mods,M,149694
W,11169,19,normcore,W,012474
W,29358,00,cityglam,W,025785
W,09008,10,sportivecasual,W,098524
W,18378,50,classic,W,223111
W,01075,10,sportivecasual,W,082536
W,01275,10,athleisure,W,109427
W,14150,80,bodyconscious,W,005924
W,01566,60,mods,M,083543
W,44918,60,minimal,W,037595
W,29062,00,metrosexual,M,181514
W,03580,60,minimal,W,036287
T,12089,80,powersuit,W,015473
W,05312,80,bodyconscious,W,012487
W,10478,80,powersuit,W,124380
W,17916,10,sportivecasual,M,137586
W,25520,60,mods,M,148776
W,01389,10,sportivecasual,W,030028
W,12033,00,cityglam,W,064042
W,01475,10,sportivecasual,M,146126
W,12084,80,bold,M,148156
W,03510,60,minimal,W,133920
W,06278,19,normcore,M,148335
W,06597,90,hiphop,M,153030
W,17623,19,normcore,M,088165
W,18274,50,classic,W,198693
W,07290,50,ivy,M,101927
W,24758,50,ivy,M,154751
W,06671,90,hiphop,M,092209
W,16917,10,athleisure,W,035424
W,01729,90,hiphop,M,012654
W,09832,10,sportivecasual,M,138340
W,07658,80,bodyconscious,W,135014
W,09497,50,feminine,W,119605
W,15337,80,bold,M,028246
W,06809,00,metrosexual,M,035588
W,09281,70,hippie,M,201561
W,13863,60,minimal,W,177118
W,03201,50,feminine,W,180785
T,00588,10,sportivecasual,M,196787
W,00152,50,feminine,W,092563
W,00951,70,hippie,M,037252
W,30431,80,powersuit,W,171447
W,08797,70,disco,W,005172
W,64047,10,sportivecasual,W,051987
W,38771,10,sportivecasual,W,156263
W,26245,50,ivy,M,101058
W,29060,90,hiphop,M,038047
W,51973,70,hippie,M,190730
W,25693,19,normcore,M,144655
W,26201,50,ivy,M,191908
W,12814,19,normcore,M,138599
W,18353,80,powersuit,W,124913
W,32045,50,ivy,M,087321
W,16406,70,hippie,M,114438
W,25352,19,normcore,M,104655
W,15467,70,hippie,M,141120
W,24296,00,metrosexual,M,145778
W,17900,00,metrosexual,M,092593
W,06567,00,metrosexual,M,039754
W,15782,70,hippie,M,025516
W,07043,10,sportivecasual,M,126807
W,01687,19,normcore,M,144814
W,06534,60,mods,M,205939
W,01395,10,athleisure,W,130388
W,15224,50,ivy,M,037026
W,02660,60,mods,M,148768
W,02699,60,mods,M,071518
W,08708,10,sportivecasual,W,093670
W,04324,90,hiphop,M,108465
W,03991,60,minimal,W,194109
W,15295,60,mods,M,147862
W,13784,80,powersuit,W,088455
W,09109,10,sportivecasual,W,005282
W,25949,19,normcore,M,154758
W,25941,10,sportivecasual,M,187467
W,15949,80,bold,M,090748
W,53583,90,hiphop,W,069863
W,47960,60,popart,W,081435
W,05128,50,classic,W,235068
W,02057,60,minimal,W,124911
W,01183,19,lounge,W,106770
W,00805,60,mods,M,137490
W,06116,10,athleisure,W,120763
W,15224,50,ivy,M,138359
W,07255,50,ivy,M,140960
W,06083,80,bodyconscious,W,041588
W,19202,70,hippie,W,089740
W,19935,50,feminine,W,088335
W,24309,50,ivy,M,019719
W,16628,10,sportivecasual,M,137054
W,12188,80,bold,M,091311
W,14217,70,punk,W,036288
W,31120,90,hiphop,M,071488
W,04740,00,metrosexual,M,209204
W,18878,19,genderless,W,041609
W,16702,00,metrosexual,M,044504
W,16628,10,sportivecasual,M,135953
W,18613,00,cityglam,W,119676
W,31559,90,kitsch,W,167039
W,05529,10,sportivecasual,W,018124
W,62457,80,powersuit,W,132833
W,03925,80,bodyconscious,W,127755
W,07350,00,metrosexual,M,112398
W,19024,80,powersuit,W,132784
W,05790,00,cityglam,W,017492
W,12309,80,bold,M,108439
W,14799,80,powersuit,W,075477
W,05879,70,hippie,M,118774
W,01236,10,sportivecasual,W,017701
W,27133,90,hiphop,M,176439
W,17532,70,hippie,M,086188
W,07959,70,military,W,169457
W,18661,60,minimal,W,086623
W,09057,50,classic,W,086647
W,17108,19,normcore,M,122231
W,16619,90,hiphop,M,018246
W,19820,50,feminine,W,171721
W,62887,10,sportivecasual,M,174216
W,09772,70,hippie,M,133417
W,07348,90,hiphop,M,219525
W,32756,00,metrosexual,M,013359
W,05489,19,normcore,W,112209
W,14461,80,powersuit,W,120495
W,46374,70,hippie,W,013756
W,02814,19,normcore,M,092720
W,01188,90,kitsch,W,129432
W,09363,19,genderless,W,112225
W,21314,90,kitsch,W,052222
W,19342,70,hippie,W,134620
W,03144,50,classic,W,149108
W,33121,19,normcore,M,166250
W,48074,10,sportivecasual,W,097718
W,15236,60,mods,M,116211
W,13734,50,feminine,W,106381
W,07255,50,ivy,M,137639
W,12811,60,mods,M,129509
W,02713,70,hippie,M,125578
W,08886,10,athleisure,W,003147
W,01602,00,metrosexual,M,031311
W,27319,10,sportivecasual,M,012681
W,01413,10,sportivecasual,M,117992
W,12126,80,bold,M,114422
W,16362,80,bold,M,138205
W,12813,50,ivy,M,099519
W,25069,90,hiphop,M,149872
W,01041,10,sportivecasual,W,126457
W,09860,10,sportivecasual,M,045511
W,00901,60,mods,M,138079
W,30431,80,powersuit,W,154038
W,13797,90,lingerie,W,086618
W,01527,19,normcore,M,126658
W,55609,90,hiphop,M,188667
W,27048,80,bold,M,147723
W,25465,00,metrosexual,M,146708
W,30040,60,mods,M,162951
W,16985,70,hippie,M,153153
W,26909,60,space,W,099795
W,16610,90,hiphop,M,120561
W,26093,00,metrosexual,M,148341
W,49351,10,sportivecasual,W,156036
W,11743,70,hippie,W,063246
W,10963,00,oriental,W,129090
W,16703,00,metrosexual,M,031943
W,24309,50,ivy,M,147361
W,10135,50,ivy,M,003407
W,00638,90,hiphop,W,073626
W,00514,90,hiphop,M,110344
W,15565,70,hippie,M,040158
W,16153,80,bold,M,041215
W,10075,50,ivy,M,080311
W,05652,10,athleisure,W,122993
W,06806,90,hiphop,M,105002
W,04487,10,athleisure,W,125956
W,15262,60,mods,M,052760
W,12504,90,hiphop,M,104636
W,30660,00,ecology,W,079877
W,22368,70,disco,W,114588
W,32536,70,hippie,M,196110
W,08444,80,bodyconscious,W,121930
W,05586,80,bodyconscious,W,066436
W,59075,00,metrosexual,M,202360
W,03118,50,feminine,W,195859
W,05893,90,hiphop,M,090539
W,07386,50,feminine,W,156624
W,10028,50,classic,W,165169
W,08691,10,sportivecasual,W,155644
W,12458,50,ivy,M,139686
W,00038,60,mods,M,147687
W,17559,10,sportivecasual,M,060387
W,02585,19,normcore,W,005258
W,32443,70,hippie,M,202481
W,23983,60,mods,M,215521
W,09125,60,mods,M,047232
W,17495,90,hiphop,M,148779
W,09352,70,military,W,127595
W,09883,90,hiphop,M,135892
W,03522,80,powersuit,W,134720
W,09037,10,sportivecasual,W,004304
W,06656,60,mods,M,120865
W,01505,19,normcore,M,153767
W,18174,00,oriental,W,134999
W,12252,80,bold,M,141130
W,12210,80,bold,M,055644
W,24226,10,sportivecasual,M,023031
W,24530,70,hippie,M,020413
W,02393,50,feminine,W,125851
W,06993,90,hiphop,M,230575
W,01810,19,normcore,M,021923
W,06402,80,powersuit,W,092533
W,08205,70,punk,W,002280
W,13990,80,bodyconscious,W,086558
W,26992,90,hiphop,M,233710
W,02151,90,hiphop,W,161631
W,19073,60,minimal,W,124944
W,07099,50,ivy,M,156816
W,34436,60,space,W,171545
W,17352,19,normcore,M,121701
T,00588,10,sportivecasual,M,199216
W,24062,80,bold,M,104635
W,08898,10,athleisure,W,109320
W,47643,80,powersuit,W,150796
W,17337,50,ivy,M,123095
W,17603,50,ivy,M,138375
W,03472,00,ecology,W,134763
W,10465,60,minimal,W,045278
W,01670,10,sportivecasual,M,095736
W,19335,50,feminine,W,003691
W,15268,50,ivy,M,117853
W,36590,00,ecology,W,159277
W,52583,50,ivy,M,066724
W,17940,60,mods,M,092979
W,06519,50,ivy,M,138119
W,07012,00,metrosexual,M,137577
W,16774,00,metrosexual,M,027737
W,11793,50,classic,W,113024
W,12027,90,kitsch,W,081339
W,18661,60,minimal,W,203016
W,28803,80,bold,M,103480
W,36967,10,sportivecasual,M,147451
W,04286,70,hippie,M,137616
W,16386,80,bold,M,143068
W,24210,50,ivy,M,047729
W,32870,90,hiphop,W,081826
W,14570,60,minimal,W,092548
W,12686,80,bold,M,187282
W,11248,00,oriental,W,087024
W,32448,50,ivy,M,145048
W,06917,19,normcore,M,126834
W,01429,90,hiphop,M,180192
W,11269,60,popart,W,135477
W,00947,10,sportivecasual,M,133141
W,02850,19,normcore,M,045719
W,19359,60,minimal,W,063115
W,35801,80,bold,M,085922
W,13480,50,classic,W,130755
W,11632,70,punk,W,086657
W,51757,50,ivy,M,029914
W,46697,60,minimal,W,097621
W,00729,10,sportivecasual,W,092553
W,13511,50,feminine,W,115397
W,24118,60,mods,M,201845
W,12322,50,ivy,M,161041
W,13990,80,bodyconscious,W,131537
W,03573,10,sportivecasual,W,063383
W,11290,80,bodyconscious,W,130132
W,13278,19,normcore,W,097523
W,26227,90,hiphop,M,176374
W,00754,10,sportivecasual,W,106769
W,25553,60,mods,M,215193
W,15246,50,ivy,M,084481
W,03587,10,sportivecasual,W,028442
W,01259,90,lingerie,W,079759
W,18370,50,classic,W,229845
W,09639,50,classic,W,077469
W,17252,50,ivy,M,045488
W,27182,10,sportivecasual,M,012656
W,15661,70,hippie,M,197347
W,14647,60,minimal,W,008682
W,01743,00,metrosexual,M,146158
W,03268,80,powersuit,W,087072
W,06287,60,mods,M,090746
W,07061,90,hiphop,M,047093
W,44849,60,space,W,041080
W,51577,50,ivy,M,180000
W,17981,50,feminine,W,228208
W,18543,60,popart,W,130034
W,02772,19,normcore,M,120439
W,06573,60,mods,M,133408
W,15576,70,hippie,M,173112
W,08094,10,sportivecasual,W,126250
W,26318,60,mods,M,152352
W,01713,70,hippie,M,139224
W,25371,60,mods,M,165919
W,24816,80,bold,M,024666
W,23512,60,minimal,W,079773
W,24492,70,hippie,M,014538
W,15846,80,bold,M,146689
W,13402,80,powersuit,W,112188
W,09157,60,mods,M,088142
W,02967,10,sportivecasual,M,107534
W,24827,80,bold,M,073177
W,08773,90,lingerie,W,014655
W,11899,00,oriental,W,013442
W,09027,60,minimal,W,112219
W,14425,10,sportivecasual,W,155636
W,18675,50,feminine,W,131591
W,13515,80,powersuit,W,029868
W,28488,80,powersuit,W,116272
W,19887,19,genderless,W,110948
W,01105,19,genderless,W,117951
W,02435,70,punk,W,016428
W,16916,19,normcore,M,047146
W,16295,70,hippie,M,107738
W,02511,19,normcore,W,031413
W,10492,60,minimal,W,127811
W,04237,60,mods,M,034801
W,24865,60,mods,M,206168
W,18920,00,oriental,W,130718
W,06800,70,hippie,M,117810
W,17460,00,metrosexual,M,028690
W,19705,70,hippie,W,097929
W,10060,50,ivy,M,157789
W,19647,70,hippie,M,075950
W,17348,50,ivy,M,092580
W,12487,90,hiphop,M,103456
W,15518,70,hippie,M,111244
W,01300,90,kitsch,W,127614
W,01429,90,hiphop,M,114407
W,40817,70,military,W,155640
W,19647,70,hippie,M,109257
W,09152,60,mods,M,003392
W,12307,50,ivy,M,147636
W,15692,60,mods,M,202777
W,28992,90,hiphop,M,144794
W,18977,50,feminine,W,078966
W,19014,90,kitsch,W,135464
W,06889,90,hiphop,M,102048
W,10330,70,hippie,W,135734
W,06217,10,sportivecasual,M,126824
W,18826,60,minimal,W,007123
W,24543,70,hippie,M,161001
W,23958,60,mods,M,151586
W,22856,60,minimal,W,204165
W,06234,10,sportivecasual,M,080350
W,32233,00,metrosexual,M,147091
W,07883,19,normcore,W,092529
W,06298,80,bodyconscious,W,063509
W,25380,60,mods,M,142483
W,00385,50,feminine,W,031381
W,16236,80,bold,M,146389
W,06448,10,sportivecasual,W,000832
W,08845,10,sportivecasual,W,131804
W,15467,70,hippie,M,036862
W,19278,80,bodyconscious,W,121182
W,30435,80,bold,M,148164
W,24403,00,metrosexual,M,104653
W,15509,10,sportivecasual,M,089118
W,13958,00,cityglam,W,086519
W,25770,10,sportivecasual,M,111453
W,14221,80,bodyconscious,W,025667
W,18635,80,powersuit,W,125237
W,32524,00,metrosexual,M,026119
W,04877,00,oriental,W,084735
W,06666,90,hiphop,M,219605
W,18990,50,feminine,W,230673
W,24159,60,mods,M,147387
W,08767,60,minimal,W,080188
W,41736,70,disco,W,171940
W,05699,10,athleisure,W,124849
W,00495,60,mods,M,137565
W,06042,10,sportivecasual,W,130711
W,29067,70,hippie,M,149002
W,25149,90,hiphop,M,149889
W,07675,80,bodyconscious,W,125479
W,16610,90,hiphop,M,069804
W,06836,00,metrosexual,M,202603
W,13225,19,normcore,W,132335
W,03086,60,minimal,W,013838
W,03412,50,classic,W,023425
W,00191,10,sportivecasual,W,028351
W,17353,50,ivy,M,147520
W,10880,60,minimal,W,031631
W,46062,60,minimal,W,099820
W,06287,60,mods,M,155231
W,01518,70,hippie,M,030696
W,30739,50,ivy,M,169974
W,08004,60,popart,W,109439
W,25235,60,mods,M,164779
W,16420,50,ivy,M,135863
W,13281,60,minimal,W,212014
W,26313,10,sportivecasual,M,167108
W,17328,90,hiphop,M,107128
W,17802,80,bold,M,060384
W,06791,00,metrosexual,M,101915
W,36130,00,ecology,W,019779
W,34974,60,minimal,W,199377
W,11341,19,normcore,W,133118
W,05532,10,athleisure,W,135609
W,17413,00,metrosexual,M,093000
W,18119,70,disco,W,133343
W,15505,70,hippie,M,122243
W,06234,10,sportivecasual,M,146167
W,24746,60,mods,M,147637
W,06682,00,metrosexual,M,043823
W,07839,70,hippie,W,217047
W,06263,19,normcore,M,001024
W,16586,00,metrosexual,M,135893
W,12793,50,ivy,M,144681
W,18902,50,feminine,W,131483
W,06595,90,hiphop,M,038155
W,18610,50,feminine,W,090255
W,00028,50,ivy,M,037209
W,12327,80,bold,M,047009
W,10796,50,ivy,M,089879
W,33162,19,normcore,M,144788
W,02696,60,mods,M,072507
W,02024,50,classic,W,209700
W,16970,10,sportivecasual,M,044058
W,34989,90,hiphop,W,203144
W,12925,80,powersuit,W,131284
W,17510,19,normcore,M,122214
W,04248,70,hippie,M,084074
W,00545,19,normcore,M,145672
W,10107,60,mods,M,093004
W,16047,70,hippie,M,137050
W,18471,50,classic,W,155688
W,11075,00,metrosexual,M,041755
W,14814,19,normcore,W,126567
W,10429,60,minimal,W,112203
W,34808,10,sportivecasual,W,151324
W,06666,90,hiphop,M,101906
W,02983,90,hiphop,M,010523
W,02754,70,hippie,M,047091
W,08175,70,hippie,W,033825
W,52526,50,ivy,M,197087
W,17168,60,mods,M,121787
W,17151,19,normcore,M,146702
W,03991,60,minimal,W,009083
W,05653,80,bodyconscious,W,128104
W,26965,90,hiphop,M,153139
W,02343,60,space,W,031685
W,24717,60,mods,M,069022
W,18366,70,disco,W,087071
W,19221,19,normcore,W,003838
W,00568,60,minimal,W,083676
W,56131,90,hiphop,M,182100
W,07102,50,ivy,M,093011
W,40860,70,punk,W,110217
W,24903,80,bold,M,148331
W,51362,50,ivy,M,191710
W,02100,00,oriental,W,130449
W,02958,60,mods,M,008967
W,05897,10,sportivecasual,M,060395
W,00704,70,hippie,W,126703
W,37778,80,powersuit,W,179441
W,04649,10,sportivecasual,M,069223
W,50640,00,oriental,W,099816
W,06476,00,cityglam,W,119410
W,24914,70,hippie,M,142992
W,15251,60,mods,M,121753
W,11637,90,kitsch,W,087065
W,25107,70,hippie,M,224591
W,03944,90,hiphop,W,007909
W,12214,70,hippie,M,040199
W,07025,10,sportivecasual,M,012697
W,24543,70,hippie,M,235578
W,04029,50,feminine,W,089721
W,04837,70,hippie,W,172305
W,33123,70,hippie,M,145659
W,15400,60,mods,M,024871
W,23848,50,ivy,M,143148
W,06916,70,hippie,M,139522
W,19177,50,feminine,W,018110
W,16039,70,hippie,M,109556
W,19687,19,genderless,W,033814
W,06688,60,mods,M,126811
W,10062,60,mods,M,112518
W,11167,00,cityglam,W,133371
W,09109,10,sportivecasual,W,124624
W,13363,80,powersuit,W,123065
W,19820,50,feminine,W,115422
W,16836,19,normcore,M,030676
W,06458,60,minimal,W,125177
W,25380,60,mods,M,210300
W,26967,90,hiphop,M,196644
W,04836,50,feminine,W,109929
W,00805,60,mods,M,028653
W,15645,70,hippie,M,094873
W,10092,60,mods,M,135061
W,30112,50,ivy,M,016135
W,18505,80,powersuit,W,134901
W,24309,50,ivy,M,186402
W,24101,50,ivy,M,056733
W,12065,00,oriental,W,130030
W,04568,10,sportivecasual,M,137553
W,16738,50,ivy,M,135888
W,37426,00,oriental,W,155627
W,28849,70,hippie,M,048364
W,32136,50,ivy,M,144815
W,08708,10,sportivecasual,W,012498
W,10518,50,feminine,W,067867
W,07181,10,sportivecasual,M,147384
W,25145,70,hippie,M,165638
W,15340,50,ivy,M,001058
W,65122,10,sportivecasual,W,161189
W,55529,10,sportivecasual,W,137961
W,24543,70,hippie,M,177339
W,12035,70,hippie,W,201610
W,14378,10,sportivecasual,W,133760
W,48205,10,athleisure,W,087783
W,49765,50,ivy,M,095730
W,06607,90,hiphop,M,229727
W,04482,10,sportivecasual,M,133050
W,11353,00,oriental,W,016919
W,16658,00,metrosexual,M,197982
W,24533,70,hippie,M,112370
W,06517,50,ivy,M,155513
W,29059,70,hippie,M,092029
W,12398,80,bold,M,095270
W,09151,60,mods,M,006535
W,15486,00,metrosexual,M,114758
W,46724,80,bodyconscious,W,086475
W,14872,80,powersuit,W,103621
W,06603,90,hiphop,M,027298
W,19586,70,hippie,M,113515
W,17010,10,sportivecasual,M,001873
W,27782,90,hiphop,M,102541
W,16449,10,sportivecasual,M,108442
W,13086,80,powersuit,W,079750
W,26196,50,ivy,M,126029
W,10134,50,ivy,M,035543
W,12729,00,metrosexual,M,129529
W,24016,50,ivy,M,144640
W,12126,80,bold,M,230590
W,02043,70,disco,W,155149
W,11694,10,sportivecasual,W,062912
W,05603,10,athleisure,W,153332
W,04852,50,feminine,W,203940
W,08670,50,classic,W,122812
W,16423,90,hiphop,M,047068
W,13010,50,classic,W,111135
W,26318,60,mods,M,115888
W,16121,80,bold,M,147898
W,51186,50,ivy,M,166035
W,08094,10,sportivecasual,W,109444
W,19801,19,genderless,W,023273
W,30017,60,mods,M,209995
W,18508,50,feminine,W,003956
W,04206,60,mods,M,008390
W,16452,70,hippie,M,083519
W,15723,70,hippie,M,234114
W,10511,00,ecology,W,033787
W,11367,60,popart,W,127611
W,05664,10,athleisure,W,120904
W,30753,50,ivy,M,117355
W,09404,10,sportivecasual,W,100146
W,15276,00,metrosexual,M,138067
W,24294,80,bold,M,149888
W,06546,60,mods,M,092996
W,10984,50,feminine,W,070771
W,03440,19,genderless,W,134782
W,14641,19,lounge,W,086646
W,09770,60,mods,M,214649
W,24768,80,bold,M,234407
W,00833,90,hiphop,M,226745
W,05558,10,sportivecasual,W,132673
W,04020,90,lingerie,W,013458
W,07657,60,popart,W,129321
W,16659,00,metrosexual,M,001831
W,15246,50,ivy,M,106880
T,13344,10,sportivecasual,W,079786
W,18966,90,kitsch,W,122411
W,10107,60,mods,M,031041
W,15262,60,mods,M,137540
W,09639,50,classic,W,008598
W,15527,90,hiphop,M,047135
W,06759,90,hiphop,M,014582
W,11024,70,hippie,M,120617
T,10028,10,sportivecasual,W,203946
W,10066,50,ivy,M,062973
W,02999,10,sportivecasual,M,108475
W,26288,70,hippie,M,080147
W,13755,60,minimal,W,134214
W,22931,70,punk,W,014925
W,07613,50,feminine,W,079772
W,03826,90,lingerie,W,124147
W,15622,19,normcore,M,086746
W,17158,60,mods,M,147087
W,10793,50,ivy,M,146020
W,00822,90,hiphop,M,137069
W,13068,80,powersuit,W,127588
W,13602,80,powersuit,W,122027
W,16673,70,hippie,M,140829
W,52140,70,hippie,M,175047
W,05211,60,popart,W,041269
W,16658,00,metrosexual,M,038348
W,14940,60,minimal,W,197761
W,16414,70,hippie,M,026082
W,00031,50,ivy,M,067634
W,09083,00,ecology,W,153373
W,28211,19,normcore,M,001875
W,13511,50,feminine,W,170760
W,02140,10,sportivecasual,W,112939
W,18202,60,minimal,W,130333
W,09151,60,mods,M,202582
W,04137,60,minimal,W,006322
W,14799,80,powersuit,W,127563
W,07194,19,normcore,M,094229
W,01474,10,sportivecasual,M,126657
W,00250,00,cityglam,W,105948
W,30485,70,hippie,M,148752
W,06570,70,hippie,M,001135
W,25280,90,hiphop,M,146682
W,02840,19,normcore,M,125591
W,05625,50,feminine,W,125467
W,31914,19,normcore,M,154725
W,18420,50,classic,W,027871
W,06038,90,hiphop,W,124889
W,19073,60,minimal,W,122392
W,15472,70,hippie,M,135029
W,00479,60,mods,M,147621
W,15077,19,normcore,W,012475
T,14538,00,cityglam,W,079785
W,49510,00,metrosexual,M,116950
W,24537,70,hippie,M,216319
W,15138,00,metrosexual,M,181933
W,09008,10,sportivecasual,W,026991
W,12265,00,metrosexual,M,121591
W,06676,60,mods,M,036877
W,26292,90,hiphop,M,021231
W,06232,10,sportivecasual,M,109245
W,14866,50,classic,W,067049
W,02754,70,hippie,M,053840
W,67958,19,genderless,W,097611
W,27729,70,hippie,M,200511
W,24059,50,ivy,M,152618
W,10338,50,classic,W,127527
W,25629,80,bold,M,150554
W,24205,80,bold,M,148770
W,08866,10,sportivecasual,W,073710
W,13444,50,classic,W,130366
W,09449,50,feminine,W,123003
W,25805,10,sportivecasual,M,177711
W,18251,00,oriental,W,086944
W,71935,60,mods,M,233715
W,04319,90,hiphop,M,117394
W,07613,50,feminine,W,186792
W,12744,50,ivy,M,105843
W,53650,80,bodyconscious,W,171908
W,28915,19,normcore,M,146143
W,15184,60,mods,M,088051
W,04242,60,mods,M,121678
W,07810,70,hippie,W,118265
W,30998,19,normcore,M,147094
W,04463,90,hiphop,M,120719
W,31397,19,normcore,M,001858
W,08773,90,lingerie,W,029869
W,30399,19,genderless,W,158688
W,13510,80,powersuit,W,123306
W,25097,10,sportivecasual,M,025303
W,51660,19,normcore,W,099801
W,00073,50,ivy,M,125567
W,13173,50,feminine,W,099794
W,17746,80,bold,M,092683
W,41421,60,space,W,077853
W,04553,19,normcore,M,031920
W,12220,80,bold,M,101905
W,24825,80,bold,M,161335
W,15458,70,hippie,M,125594
W,04685,00,metrosexual,M,212329
W,16014,70,hippie,M,096774
W,18707,60,space,W,113724
W,03348,70,hippie,W,064047
W,12761,50,ivy,M,036344
W,11144,00,metrosexual,M,045709
W,23200,80,powersuit,W,142519
W,03588,60,popart,W,016931
W,15120,60,mods,M,087678
W,30027,50,ivy,M,145632
W,06118,10,athleisure,W,123009
W,05246,80,bodyconscious,W,121451
W,01611,00,metrosexual,M,094618
W,02378,10,sportivecasual,W,132050
W,10299,90,kitsch,W,139399
W,16281,70,hippie,M,020851
W,06547,00,metrosexual,M,084102
W,32150,00,metrosexual,M,149550
W,32039,60,mods,M,192164
W,43737,80,powersuit,W,116313
W,14770,60,minimal,W,122846
W,71923,60,mods,M,227164
T,03772,90,hiphop,M,199239
W,02739,50,ivy,M,031921
W,15124,80,bold,M,121614
W,12116,80,bold,M,046984
W,32443,70,hippie,M,001869
W,15401,80,bold,M,093925
W,06228,10,sportivecasual,M,109527
T,21991,70,hippie,M,230797
W,02151,90,hiphop,W,125171
W,18174,00,oriental,W,134771
W,32257,90,hiphop,M,076568
W,12453,10,sportivecasual,M,110529
W,26881,80,bold,M,112396
W,06563,70,hippie,M,120808
W,01962,60,minimal,W,089020
W,11551,00,oriental,W,007393
W,02588,70,hippie,W,063433
W,04583,19,normcore,M,042284
W,01380,10,sportivecasual,W,023688
W,00334,70,hippie,W,206915
W,15756,70,hippie,M,161370
W,01321,10,athleisure,W,006269
W,13797,90,lingerie,W,028324
W,14804,50,feminine,W,217410
W,03557,70,hippie,W,123645
W,19921,70,punk,W,117611
W,47300,19,lounge,W,160308
W,42244,60,minimal,W,161794
W,00091,90,hiphop,M,226688
W,11933,80,powersuit,W,063517
W,06101,10,sportivecasual,W,081532
