file_name,wt,image_id,time,style,gender
W_17807_10_sportivecasual_M,W,17807,10,sportivecasual,M
W_01088_70_military_W,W,01088,70,military,W
W_67040_00_oriental_W,W,67040,00,oriental,W
W_00838_60_mods_M,W,00838,60,mods,M
W_00847_19_normcore_M,W,00847,19,normcore,M
W_10075_50_ivy_M,W,10075,50,ivy,M
W_29661_90_hiphop_M,W,29661,90,hiphop,M
W_28722_10_sportivecasual_M,W,28722,10,sportivecasual,M
W_06546_60_mods_M,W,06546,60,mods,M
W_16796_19_normcore_M,W,16796,19,normcore,M
W_14581_50_feminine_W,W,14581,50,feminine,W
W_39065_60_minimal_W,W,39065,60,minimal,W
W_17343_19_normcore_M,W,17343,19,normcore,M
W_12521_90_hiphop_M,W,12521,90,hiphop,M
W_12228_80_bold_M,W,12228,80,bold,M
W_35100_10_sportivecasual_W,W,35100,10,sportivecasual,W
W_15479_50_ivy_M,W,15479,50,ivy,M
W_17706_70_hippie_M,W,17706,70,hippie,M
W_27765_60_mods_M,W,27765,60,mods,M
W_48436_70_punk_W,W,48436,70,punk,W
W_04781_50_feminine_W,W,04781,50,feminine,W
W_15342_80_bold_M,W,15342,80,bold,M
W_12564_00_metrosexual_M,W,12564,00,metrosexual,M
T_07471_80_bodyconscious_W,T,07471,80,bodyconscious,W
W_17348_50_ivy_M,W,17348,50,ivy,M
W_27913_00_metrosexual_M,W,27913,00,metrosexual,M
W_16984_90_hiphop_M,W,16984,90,hiphop,M
W_15505_70_hippie_M,W,15505,70,hippie,M
W_27819_70_hippie_M,W,27819,70,hippie,M
W_15912_90_hiphop_M,W,15912,90,hiphop,M
W_17427_00_metrosexual_M,W,17427,00,metrosexual,M
W_15177_60_mods_M,W,15177,60,mods,M
W_04245_70_hippie_M,W,04245,70,hippie,M
W_06777_10_sportivecasual_M,W,06777,10,sportivecasual,M
W_00833_90_hiphop_M,W,00833,90,hiphop,M
W_10065_60_mods_M,W,10065,60,mods,M
W_17757_19_normcore_M,W,17757,19,normcore,M
W_05897_10_sportivecasual_M,W,05897,10,sportivecasual,M
W_12828_50_ivy_M,W,12828,50,ivy,M
W_06874_90_hiphop_M,W,06874,90,hiphop,M
W_01668_19_normcore_M,W,01668,19,normcore,M
T_14071_19_lounge_W,T,14071,19,lounge,W
W_42674_60_minimal_W,W,42674,60,minimal,W
W_16016_70_hippie_M,W,16016,70,hippie,M
W_02844_90_hiphop_M,W,02844,90,hiphop,M
W_06165_19_normcore_M,W,06165,19,normcore,M
W_11085_19_normcore_M,W,11085,19,normcore,M
W_15465_70_hippie_M,W,15465,70,hippie,M
W_06294_19_normcore_M,W,06294,19,normcore,M
W_17900_00_metrosexual_M,W,17900,00,metrosexual,M
W_02393_50_feminine_W,W,02393,50,feminine,W
W_17508_80_bold_M,W,17508,80,bold,M
W_12095_80_bold_M,W,12095,80,bold,M
W_24361_60_mods_M,W,24361,60,mods,M
W_03044_19_normcore_M,W,03044,19,normcore,M
T_11672_00_ecology_W,T,11672,00,ecology,W
T_14085_19_genderless_W,T,14085,19,genderless,W
W_12188_80_bold_M,W,12188,80,bold,M
W_16755_00_metrosexual_M,W,16755,00,metrosexual,M
W_31662_70_hippie_M,W,31662,70,hippie,M
W_17185_50_ivy_M,W,17185,50,ivy,M
W_15959_80_bold_M,W,15959,80,bold,M
W_04603_50_ivy_M,W,04603,50,ivy,M
W_30072_19_normcore_M,W,30072,19,normcore,M
W_26175_50_ivy_M,W,26175,50,ivy,M
W_15259_60_mods_M,W,15259,60,mods,M
W_61293_00_cityglam_W,W,61293,00,cityglam,W
W_12748_50_ivy_M,W,12748,50,ivy,M
W_06829_19_normcore_M,W,06829,19,normcore,M
W_40003_10_sportivecasual_W,W,40003,10,sportivecasual,W
W_01566_60_mods_M,W,01566,60,mods,M
W_28377_80_bold_M,W,28377,80,bold,M
W_37778_80_powersuit_W,W,37778,80,powersuit,W
W_09273_90_hiphop_M,W,09273,90,hiphop,M
W_25030_70_hippie_M,W,25030,70,hippie,M
W_32595_60_mods_M,W,32595,60,mods,M
W_17796_00_metrosexual_M,W,17796,00,metrosexual,M
W_29214_10_sportivecasual_M,W,29214,10,sportivecasual,M
W_25810_19_normcore_M,W,25810,19,normcore,M
W_33100_70_punk_W,W,33100,70,punk,W
W_06870_19_normcore_M,W,06870,19,normcore,M
W_04761_70_hippie_M,W,04761,70,hippie,M
W_00860_00_metrosexual_M,W,00860,00,metrosexual,M
W_16068_80_bold_M,W,16068,80,bold,M
W_16673_70_hippie_M,W,16673,70,hippie,M
W_01741_10_sportivecasual_M,W,01741,10,sportivecasual,M
W_12467_70_hippie_M,W,12467,70,hippie,M
W_07214_19_normcore_M,W,07214,19,normcore,M
W_12528_00_metrosexual_M,W,12528,00,metrosexual,M
W_17416_50_ivy_M,W,17416,50,ivy,M
W_15818_00_metrosexual_M,W,15818,00,metrosexual,M
W_15246_50_ivy_M,W,15246,50,ivy,M
W_04251_50_ivy_M,W,04251,50,ivy,M
W_00822_90_hiphop_M,W,00822,90,hiphop,M
W_15622_19_normcore_M,W,15622,19,normcore,M
W_01463_60_mods_M,W,01463,60,mods,M
W_12761_50_ivy_M,W,12761,50,ivy,M
W_16066_80_bold_M,W,16066,80,bold,M
W_06561_10_sportivecasual_M,W,06561,10,sportivecasual,M
W_07141_10_sportivecasual_M,W,07141,10,sportivecasual,M
W_06990_10_sportivecasual_M,W,06990,10,sportivecasual,M
W_07023_19_normcore_M,W,07023,19,normcore,M
W_01754_10_sportivecasual_M,W,01754,10,sportivecasual,M
W_17715_19_normcore_M,W,17715,19,normcore,M
W_12128_80_bold_M,W,12128,80,bold,M
W_06629_90_hiphop_M,W,06629,90,hiphop,M
W_04302_50_ivy_M,W,04302,50,ivy,M
W_15468_00_metrosexual_M,W,15468,00,metrosexual,M
W_02834_60_mods_M,W,02834,60,mods,M
W_02979_19_normcore_M,W,02979,19,normcore,M
W_16436_10_sportivecasual_M,W,16436,10,sportivecasual,M
W_04679_10_sportivecasual_M,W,04679,10,sportivecasual,M
W_02943_90_hiphop_M,W,02943,90,hiphop,M
W_16452_70_hippie_M,W,16452,70,hippie,M
W_06195_10_sportivecasual_M,W,06195,10,sportivecasual,M
W_00813_10_sportivecasual_M,W,00813,10,sportivecasual,M
W_16610_90_hiphop_M,W,16610,90,hiphop,M
W_06690_19_normcore_M,W,06690,19,normcore,M
W_12220_80_bold_M,W,12220,80,bold,M
W_09140_60_mods_M,W,09140,60,mods,M
W_17940_60_mods_M,W,17940,60,mods,M
W_16725_70_hippie_M,W,16725,70,hippie,M
W_15701_90_hiphop_M,W,15701,90,hiphop,M
W_16552_00_metrosexual_M,W,16552,00,metrosexual,M
W_06791_00_metrosexual_M,W,06791,00,metrosexual,M
W_17445_80_bold_M,W,17445,80,bold,M
W_16247_70_hippie_M,W,16247,70,hippie,M
W_12291_80_bold_M,W,12291,80,bold,M
W_12774_00_metrosexual_M,W,12774,00,metrosexual,M
W_09125_60_mods_M,W,09125,60,mods,M
W_16525_70_hippie_M,W,16525,70,hippie,M
W_12345_80_bold_M,W,12345,80,bold,M
W_16203_90_hiphop_M,W,16203,90,hiphop,M
W_02762_90_hiphop_M,W,02762,90,hiphop,M
W_15440_70_hippie_M,W,15440,70,hippie,M
W_16027_10_sportivecasual_M,W,16027,10,sportivecasual,M
W_15817_60_mods_M,W,15817,60,mods,M
W_02850_19_normcore_M,W,02850,19,normcore,M
W_17923_10_sportivecasual_M,W,17923,10,sportivecasual,M
W_09833_90_hiphop_M,W,09833,90,hiphop,M
W_00487_60_mods_M,W,00487,60,mods,M
W_11116_00_metrosexual_M,W,11116,00,metrosexual,M
W_16319_10_sportivecasual_M,W,16319,10,sportivecasual,M
W_09217_00_metrosexual_M,W,09217,00,metrosexual,M
W_17460_00_metrosexual_M,W,17460,00,metrosexual,M
W_02881_10_sportivecasual_M,W,02881,10,sportivecasual,M
W_12496_80_bold_M,W,12496,80,bold,M
W_07035_19_normcore_M,W,07035,19,normcore,M
W_04408_60_mods_M,W,04408,60,mods,M
W_16079_19_normcore_M,W,16079,19,normcore,M
W_15877_80_bold_M,W,15877,80,bold,M
W_16090_80_bold_M,W,16090,80,bold,M
W_17260_19_normcore_M,W,17260,19,normcore,M
W_11078_00_metrosexual_M,W,11078,00,metrosexual,M
W_16323_10_sportivecasual_M,W,16323,10,sportivecasual,M
W_00866_90_hiphop_M,W,00866,90,hiphop,M
W_06735_50_ivy_M,W,06735,50,ivy,M
W_15344_60_mods_M,W,15344,60,mods,M
W_09182_90_hiphop_M,W,09182,90,hiphop,M
W_11027_70_hippie_M,W,11027,70,hippie,M
W_07194_19_normcore_M,W,07194,19,normcore,M
W_16233_80_bold_M,W,16233,80,bold,M
W_16153_80_bold_M,W,16153,80,bold,M
W_08397_00_cityglam_W,W,08397,00,cityglam,W
W_06979_90_hiphop_M,W,06979,90,hiphop,M
W_06688_60_mods_M,W,06688,60,mods,M
W_06567_00_metrosexual_M,W,06567,00,metrosexual,M
W_12387_80_bold_M,W,12387,80,bold,M
W_16766_00_metrosexual_M,W,16766,00,metrosexual,M
W_16667_19_normcore_M,W,16667,19,normcore,M
W_06953_10_sportivecasual_M,W,06953,10,sportivecasual,M
W_04610_10_sportivecasual_M,W,04610,10,sportivecasual,M
W_02728_60_mods_M,W,02728,60,mods,M
W_01606_10_sportivecasual_M,W,01606,10,sportivecasual,M
W_04242_60_mods_M,W,04242,60,mods,M
W_12278_80_bold_M,W,12278,80,bold,M
W_05505_60_space_W,W,05505,60,space,W
W_15423_80_bold_M,W,15423,80,bold,M
W_04262_19_normcore_M,W,04262,19,normcore,M
W_16916_19_normcore_M,W,16916,19,normcore,M
W_09817_90_hiphop_M,W,09817,90,hiphop,M
W_15312_60_mods_M,W,15312,60,mods,M
W_06753_60_mods_M,W,06753,60,mods,M
W_15635_70_hippie_M,W,15635,70,hippie,M
W_01758_50_ivy_M,W,01758,50,ivy,M
W_10056_60_mods_M,W,10056,60,mods,M
W_07102_50_ivy_M,W,07102,50,ivy,M
W_09822_00_metrosexual_M,W,09822,00,metrosexual,M
W_12230_80_bold_M,W,12230,80,bold,M
W_01731_10_sportivecasual_M,W,01731,10,sportivecasual,M
W_17623_19_normcore_M,W,17623,19,normcore,M
W_15871_60_mods_M,W,15871,60,mods,M
W_15527_90_hiphop_M,W,15527,90,hiphop,M
W_06666_90_hiphop_M,W,06666,90,hiphop,M
W_02937_10_sportivecasual_M,W,02937,10,sportivecasual,M
W_15745_80_bold_M,W,15745,80,bold,M
W_16695_19_normcore_M,W,16695,19,normcore,M
W_16010_80_bold_M,W,16010,80,bold,M
W_17221_70_hippie_M,W,17221,70,hippie,M
W_02772_19_normcore_M,W,02772,19,normcore,M
W_02818_60_mods_M,W,02818,60,mods,M
W_17413_00_metrosexual_M,W,17413,00,metrosexual,M
W_07184_10_sportivecasual_M,W,07184,10,sportivecasual,M
W_07068_10_sportivecasual_M,W,07068,10,sportivecasual,M
W_07220_19_normcore_M,W,07220,19,normcore,M
W_03007_70_hippie_M,W,03007,70,hippie,M
W_15596_70_hippie_M,W,15596,70,hippie,M
W_12384_80_bold_M,W,12384,80,bold,M
W_04680_10_sportivecasual_M,W,04680,10,sportivecasual,M
W_02669_50_ivy_M,W,02669,50,ivy,M
W_12621_10_sportivecasual_M,W,12621,10,sportivecasual,M
W_01657_90_hiphop_M,W,01657,90,hiphop,M
W_04661_10_sportivecasual_M,W,04661,10,sportivecasual,M
W_15795_70_hippie_M,W,15795,70,hippie,M
W_15536_00_metrosexual_M,W,15536,00,metrosexual,M
W_04276_19_normcore_M,W,04276,19,normcore,M
W_12826_50_ivy_M,W,12826,50,ivy,M
W_02684_60_mods_M,W,02684,60,mods,M
W_16401_00_metrosexual_M,W,16401,00,metrosexual,M
W_12813_50_ivy_M,W,12813,50,ivy,M
W_12902_70_hippie_M,W,12902,70,hippie,M
W_09232_19_normcore_M,W,09232,19,normcore,M
W_16355_19_normcore_M,W,16355,19,normcore,M
W_17604_80_bold_M,W,17604,80,bold,M
W_15388_00_metrosexual_M,W,15388,00,metrosexual,M
W_17143_19_normcore_M,W,17143,19,normcore,M
W_00072_90_hiphop_M,W,00072,90,hiphop,M
W_04745_90_hiphop_M,W,04745,90,hiphop,M
W_16628_10_sportivecasual_M,W,16628,10,sportivecasual,M
W_06607_90_hiphop_M,W,06607,90,hiphop,M
W_15923_80_bold_M,W,15923,80,bold,M
W_04463_90_hiphop_M,W,04463,90,hiphop,M
W_15716_90_hiphop_M,W,15716,90,hiphop,M
W_04583_19_normcore_M,W,04583,19,normcore,M
W_01430_90_hiphop_M,W,01430,90,hiphop,M
W_12168_80_bold_M,W,12168,80,bold,M
W_16332_19_normcore_M,W,16332,19,normcore,M
W_17183_10_sportivecasual_M,W,17183,10,sportivecasual,M
W_05019_90_kitsch_W,W,05019,90,kitsch,W
W_06786_70_hippie_M,W,06786,70,hippie,M
W_17532_70_hippie_M,W,17532,70,hippie,M
W_12583_70_hippie_M,W,12583,70,hippie,M
W_15279_80_bold_M,W,15279,80,bold,M
W_04723_90_hiphop_M,W,04723,90,hiphop,M
W_15295_60_mods_M,W,15295,60,mods,M
W_16846_10_sportivecasual_M,W,16846,10,sportivecasual,M
W_10805_80_bold_M,W,10805,80,bold,M
W_06883_60_mods_M,W,06883,60,mods,M
W_17639_00_metrosexual_M,W,17639,00,metrosexual,M
W_10107_60_mods_M,W,10107,60,mods,M
W_13957_80_powersuit_W,W,13957,80,powersuit,W
W_02140_10_sportivecasual_W,W,02140,10,sportivecasual,W
W_18864_19_genderless_W,W,18864,19,genderless,W
W_01998_90_lingerie_W,W,01998,90,lingerie,W
W_08301_10_athleisure_W,W,08301,10,athleisure,W
W_23937_50_ivy_M,W,23937,50,ivy,M
W_25360_80_bold_M,W,25360,80,bold,M
W_19374_90_kitsch_W,W,19374,90,kitsch,W
W_26188_70_hippie_M,W,26188,70,hippie,M
W_15058_00_ecology_W,W,15058,00,ecology,W
W_02435_70_punk_W,W,02435,70,punk,W
W_07364_00_metrosexual_M,W,07364,00,metrosexual,M
W_17902_70_hippie_M,W,17902,70,hippie,M
W_32860_80_bold_M,W,32860,80,bold,M
W_18900_50_classic_W,W,18900,50,classic,W
W_31061_80_bold_M,W,31061,80,bold,M
W_07114_19_normcore_M,W,07114,19,normcore,M
W_25885_10_sportivecasual_M,W,25885,10,sportivecasual,M
W_05816_10_sportivecasual_W,W,05816,10,sportivecasual,W
W_11537_50_feminine_W,W,11537,50,feminine,W
W_08119_10_athleisure_W,W,08119,10,athleisure,W
W_08477_19_normcore_W,W,08477,19,normcore,W
W_18679_00_ecology_W,W,18679,00,ecology,W
W_14213_80_bodyconscious_W,W,14213,80,bodyconscious,W
W_17451_19_normcore_M,W,17451,19,normcore,M
W_16639_00_metrosexual_M,W,16639,00,metrosexual,M
W_32257_90_hiphop_M,W,32257,90,hiphop,M
W_16939_70_hippie_M,W,16939,70,hippie,M
W_13474_80_powersuit_W,W,13474,80,powersuit,W
W_06040_90_hiphop_W,W,06040,90,hiphop,W
W_09717_19_normcore_W,W,09717,19,normcore,W
W_15666_90_hiphop_M,W,15666,90,hiphop,M
W_12265_00_metrosexual_M,W,12265,00,metrosexual,M
W_07391_70_hippie_W,W,07391,70,hippie,W
W_09001_10_athleisure_W,W,09001,10,athleisure,W
W_11176_60_popart_W,W,11176,60,popart,W
W_18601_50_feminine_W,W,18601,50,feminine,W
W_17513_19_normcore_M,W,17513,19,normcore,M
W_24569_70_hippie_M,W,24569,70,hippie,M
W_01490_60_mods_M,W,01490,60,mods,M
W_33113_19_normcore_M,W,33113,19,normcore,M
W_08763_70_hippie_W,W,08763,70,hippie,W
W_08486_70_punk_W,W,08486,70,punk,W
W_04769_90_kitsch_W,W,04769,90,kitsch,W
W_01183_19_lounge_W,W,01183,19,lounge,W
W_01955_80_bodyconscious_W,W,01955,80,bodyconscious,W
W_29060_90_hiphop_M,W,29060,90,hiphop,M
W_05757_70_military_W,W,05757,70,military,W
W_16427_80_bold_M,W,16427,80,bold,M
W_03556_10_sportivecasual_W,W,03556,10,sportivecasual,W
W_04068_10_athleisure_W,W,04068,10,athleisure,W
W_17785_90_grunge_W,W,17785,90,grunge,W
W_32383_00_metrosexual_M,W,32383,00,metrosexual,M
W_00027_50_ivy_M,W,00027,50,ivy,M
W_11509_80_bodyconscious_W,W,11509,80,bodyconscious,W
W_05414_10_sportivecasual_W,W,05414,10,sportivecasual,W
W_24492_70_hippie_M,W,24492,70,hippie,M
W_14469_60_space_W,W,14469,60,space,W
W_01106_19_normcore_W,W,01106,19,normcore,W
W_11868_90_grunge_W,W,11868,90,grunge,W
W_17676_00_metrosexual_M,W,17676,00,metrosexual,M
W_25208_10_sportivecasual_M,W,25208,10,sportivecasual,M
W_24939_80_bold_M,W,24939,80,bold,M
W_10512_60_minimal_W,W,10512,60,minimal,W
W_03561_00_cityglam_W,W,03561,00,cityglam,W
W_25094_70_hippie_M,W,25094,70,hippie,M
W_23876_19_normcore_M,W,23876,19,normcore,M
W_12249_60_minimal_W,W,12249,60,minimal,W
W_02258_00_ecology_W,W,02258,00,ecology,W
W_44321_80_bold_M,W,44321,80,bold,M
W_03849_10_athleisure_W,W,03849,10,athleisure,W
W_01125_19_normcore_W,W,01125,19,normcore,W
W_15749_00_metrosexual_M,W,15749,00,metrosexual,M
W_02043_70_disco_W,W,02043,70,disco,W
W_06933_90_hiphop_M,W,06933,90,hiphop,M
W_00148_60_popart_W,W,00148,60,popart,W
W_04743_19_normcore_M,W,04743,19,normcore,M
W_00754_10_sportivecasual_W,W,00754,10,sportivecasual,W
W_24880_00_metrosexual_M,W,24880,00,metrosexual,M
W_13402_80_powersuit_W,W,13402,80,powersuit,W
W_07290_50_ivy_M,W,07290,50,ivy,M
W_13984_80_bodyconscious_W,W,13984,80,bodyconscious,W
W_06825_10_sportivecasual_M,W,06825,10,sportivecasual,M
W_09011_10_sportivecasual_W,W,09011,10,sportivecasual,W
W_19994_50_feminine_W,W,19994,50,feminine,W
W_04840_50_feminine_W,W,04840,50,feminine,W
W_05808_19_genderless_W,W,05808,19,genderless,W
W_05272_10_sportivecasual_W,W,05272,10,sportivecasual,W
W_04308_50_ivy_M,W,04308,50,ivy,M
W_24315_70_hippie_M,W,24315,70,hippie,M
W_07950_70_military_W,W,07950,70,military,W
W_14930_50_classic_W,W,14930,50,classic,W
W_30443_60_mods_M,W,30443,60,mods,M
W_05914_60_popart_W,W,05914,60,popart,W
W_18385_60_minimal_W,W,18385,60,minimal,W
W_05819_19_normcore_W,W,05819,19,normcore,W
W_05278_80_powersuit_W,W,05278,80,powersuit,W
W_17643_19_normcore_M,W,17643,19,normcore,M
W_18990_50_feminine_W,W,18990,50,feminine,W
W_26358_19_normcore_M,W,26358,19,normcore,M
W_02966_10_sportivecasual_M,W,02966,10,sportivecasual,M
W_18730_50_feminine_W,W,18730,50,feminine,W
W_09642_19_normcore_W,W,09642,19,normcore,W
W_11853_70_hippie_W,W,11853,70,hippie,W
W_09957_50_feminine_W,W,09957,50,feminine,W
W_13609_19_normcore_W,W,13609,19,normcore,W
W_24159_60_mods_M,W,24159,60,mods,M
W_05247_90_hiphop_W,W,05247,90,hiphop,W
W_13258_19_genderless_W,W,13258,19,genderless,W
W_11200_00_oriental_W,W,11200,00,oriental,W
W_18943_80_powersuit_W,W,18943,80,powersuit,W
W_29051_90_hiphop_M,W,29051,90,hiphop,M
W_29171_90_hiphop_M,W,29171,90,hiphop,M
W_24403_00_metrosexual_M,W,24403,00,metrosexual,M
W_17981_50_feminine_W,W,17981,50,feminine,W
W_24031_60_mods_M,W,24031,60,mods,M
W_07771_90_grunge_W,W,07771,90,grunge,W
W_14865_60_minimal_W,W,14865,60,minimal,W
W_12030_80_powersuit_W,W,12030,80,powersuit,W
W_13225_19_normcore_W,W,13225,19,normcore,W
W_14057_60_minimal_W,W,14057,60,minimal,W
W_05345_50_classic_W,W,05345,50,classic,W
W_19359_60_minimal_W,W,19359,60,minimal,W
W_10554_80_bodyconscious_W,W,10554,80,bodyconscious,W
W_08773_90_lingerie_W,W,08773,90,lingerie,W
W_05489_19_normcore_W,W,05489,19,normcore,W
W_04363_10_sportivecasual_M,W,04363,10,sportivecasual,M
W_11680_00_cityglam_W,W,11680,00,cityglam,W
W_19388_50_feminine_W,W,19388,50,feminine,W
W_01726_60_mods_M,W,01726,60,mods,M
W_09639_50_classic_W,W,09639,50,classic,W
W_24062_80_bold_M,W,24062,80,bold,M
W_16108_80_bold_M,W,16108,80,bold,M
W_29830_90_hiphop_M,W,29830,90,hiphop,M
W_05227_70_punk_W,W,05227,70,punk,W
W_24515_70_hippie_M,W,24515,70,hippie,M
W_08678_00_cityglam_W,W,08678,00,cityglam,W
W_13696_90_kitsch_W,W,13696,90,kitsch,W
W_25352_19_normcore_M,W,25352,19,normcore,M
W_12663_10_sportivecasual_M,W,12663,10,sportivecasual,M
W_19705_70_hippie_W,W,19705,70,hippie,W
W_05250_70_punk_W,W,05250,70,punk,W
W_15119_00_metrosexual_M,W,15119,00,metrosexual,M
W_13635_90_hiphop_W,W,13635,90,hiphop,W
W_11793_50_classic_W,W,11793,50,classic,W
W_00142_90_lingerie_W,W,00142,90,lingerie,W
W_05606_90_hiphop_W,W,05606,90,hiphop,W
W_02054_80_bodyconscious_W,W,02054,80,bodyconscious,W
W_08595_80_bodyconscious_W,W,08595,80,bodyconscious,W
W_09119_60_mods_M,W,09119,60,mods,M
W_29186_10_sportivecasual_M,W,29186,10,sportivecasual,M
W_12504_90_hiphop_M,W,12504,90,hiphop,M
W_13515_80_powersuit_W,W,13515,80,powersuit,W
W_25194_00_metrosexual_M,W,25194,00,metrosexual,M
W_11938_70_hippie_W,W,11938,70,hippie,W
W_28203_10_sportivecasual_M,W,28203,10,sportivecasual,M
W_11333_00_oriental_W,W,11333,00,oriental,W
W_17703_80_bold_M,W,17703,80,bold,M
W_11557_70_punk_W,W,11557,70,punk,W
W_24995_10_sportivecasual_M,W,24995,10,sportivecasual,M
W_24130_60_mods_M,W,24130,60,mods,M
W_12961_80_powersuit_W,W,12961,80,powersuit,W
W_14036_00_cityglam_W,W,14036,00,cityglam,W
W_66114_50_ivy_M,W,66114,50,ivy,M
W_16777_60_mods_M,W,16777,60,mods,M
W_60484_10_sportivecasual_W,W,60484,10,sportivecasual,W
W_40860_70_punk_W,W,40860,70,punk,W
W_23920_19_normcore_M,W,23920,19,normcore,M
W_63984_80_powersuit_W,W,63984,80,powersuit,W
W_01898_19_normcore_M,W,01898,19,normcore,M
W_46417_70_military_W,W,46417,70,military,W
T_05088_19_normcore_W,T,05088,19,normcore,W
W_48741_00_cityglam_W,W,48741,00,cityglam,W
W_17601_70_hippie_M,W,17601,70,hippie,M
W_44554_90_grunge_W,W,44554,90,grunge,W
W_60789_90_lingerie_W,W,60789,90,lingerie,W
W_58842_70_hippie_M,W,58842,70,hippie,M
W_12155_80_bold_M,W,12155,80,bold,M
W_22239_60_space_W,W,22239,60,space,W
W_63644_10_sportivecasual_M,W,63644,10,sportivecasual,M
W_51514_50_ivy_M,W,51514,50,ivy,M
W_62887_10_sportivecasual_M,W,62887,10,sportivecasual,M
T_09905_10_athleisure_W,T,09905,10,athleisure,W
W_53601_80_bold_M,W,53601,80,bold,M
W_09289_19_normcore_M,W,09289,19,normcore,M
W_61887_80_powersuit_W,W,61887,80,powersuit,W
W_06046_10_sportivecasual_W,W,06046,10,sportivecasual,W
W_34974_60_minimal_W,W,34974,60,minimal,W
W_34340_80_bodyconscious_W,W,34340,80,bodyconscious,W
W_31157_00_cityglam_W,W,31157,00,cityglam,W
W_56131_90_hiphop_M,W,56131,90,hiphop,M
W_06684_60_mods_M,W,06684,60,mods,M
W_12032_50_feminine_W,W,12032,50,feminine,W
W_16822_19_normcore_M,W,16822,19,normcore,M
W_35091_80_powersuit_W,W,35091,80,powersuit,W
W_45743_70_punk_W,W,45743,70,punk,W
W_42314_70_hippie_W,W,42314,70,hippie,W
W_27343_90_lingerie_W,W,27343,90,lingerie,W
W_30671_70_hippie_W,W,30671,70,hippie,W
W_58793_00_metrosexual_M,W,58793,00,metrosexual,M
W_08584_50_feminine_W,W,08584,50,feminine,W
W_57959_10_sportivecasual_M,W,57959,10,sportivecasual,M
W_24717_60_mods_M,W,24717,60,mods,M
W_50824_50_ivy_M,W,50824,50,ivy,M
W_23905_60_mods_M,W,23905,60,mods,M
W_51074_00_metrosexual_M,W,51074,00,metrosexual,M
W_58911_00_metrosexual_M,W,58911,00,metrosexual,M
W_22943_10_athleisure_W,W,22943,10,athleisure,W
W_19031_50_classic_W,W,19031,50,classic,W
W_32248_80_powersuit_W,W,32248,80,powersuit,W
W_18066_50_classic_W,W,18066,50,classic,W
W_16063_80_bold_M,W,16063,80,bold,M
W_24838_70_hippie_M,W,24838,70,hippie,M
W_15769_00_metrosexual_M,W,15769,00,metrosexual,M
W_34173_19_normcore_W,W,34173,19,normcore,W
W_38863_60_minimal_W,W,38863,60,minimal,W
W_33622_60_minimal_W,W,33622,60,minimal,W
W_24874_80_bold_M,W,24874,80,bold,M
W_29990_90_hiphop_M,W,29990,90,hiphop,M
W_47643_80_powersuit_W,W,47643,80,powersuit,W
W_49287_70_punk_W,W,49287,70,punk,W
W_24250_90_hiphop_M,W,24250,90,hiphop,M
W_37270_00_cityglam_W,W,37270,00,cityglam,W
W_20944_80_powersuit_W,W,20944,80,powersuit,W
W_53112_90_lingerie_W,W,53112,90,lingerie,W
W_21401_00_metrosexual_M,W,21401,00,metrosexual,M
W_17098_19_normcore_M,W,17098,19,normcore,M
W_67337_90_grunge_W,W,67337,90,grunge,W
W_41177_10_sportivecasual_W,W,41177,10,sportivecasual,W
W_14828_50_classic_W,W,14828,50,classic,W
W_12527_70_hippie_M,W,12527,70,hippie,M
W_64791_90_hiphop_W,W,64791,90,hiphop,W
W_00856_10_sportivecasual_M,W,00856,10,sportivecasual,M
W_66976_00_ecology_W,W,66976,00,ecology,W
W_56037_00_oriental_W,W,56037,00,oriental,W
W_66723_00_ecology_W,W,66723,00,ecology,W
W_26946_19_lounge_W,W,26946,19,lounge,W
W_42868_10_sportivecasual_W,W,42868,10,sportivecasual,W
W_18205_50_feminine_W,W,18205,50,feminine,W
W_32939_70_military_W,W,32939,70,military,W
W_61163_80_powersuit_W,W,61163,80,powersuit,W
W_25543_60_mods_M,W,25543,60,mods,M
W_28013_19_normcore_W,W,28013,19,normcore,W
W_23519_60_minimal_W,W,23519,60,minimal,W
W_21162_60_minimal_W,W,21162,60,minimal,W
W_51917_00_metrosexual_M,W,51917,00,metrosexual,M
W_24243_70_hippie_M,W,24243,70,hippie,M
W_52149_70_hippie_M,W,52149,70,hippie,M
W_30044_00_ecology_W,W,30044,00,ecology,W
W_19238_90_grunge_W,W,19238,90,grunge,W
W_26315_19_normcore_M,W,26315,19,normcore,M
W_67405_19_normcore_W,W,67405,19,normcore,W
W_09856_10_sportivecasual_M,W,09856,10,sportivecasual,M
T_08918_19_normcore_W,T,08918,19,normcore,W
W_00047_70_hippie_M,W,00047,70,hippie,M
W_45035_10_sportivecasual_W,W,45035,10,sportivecasual,W
W_24977_70_hippie_M,W,24977,70,hippie,M
W_38012_19_normcore_W,W,38012,19,normcore,W
W_54621_80_bold_M,W,54621,80,bold,M
W_02754_70_hippie_M,W,02754,70,hippie,M
W_14940_60_minimal_W,W,14940,60,minimal,W
W_68199_10_sportivecasual_W,W,68199,10,sportivecasual,W
W_24432_60_mods_M,W,24432,60,mods,M
W_36584_90_kitsch_W,W,36584,90,kitsch,W
W_52693_00_metrosexual_M,W,52693,00,metrosexual,M
W_35544_60_minimal_W,W,35544,60,minimal,W
W_31913_90_hiphop_M,W,31913,90,hiphop,M
W_65792_80_bold_M,W,65792,80,bold,M
